sample_index_start,sample_index_end,t_epoch_start,t_epoch_end,elapsed_hours,model,seed,test_id,window_id,split,time_hours,HI_true,HI_pred,damage_true,damage_pred,increment_true,increment_pred,rate_true,fpt_event_target,accel_state_target,warning_target,fpt_prob,accel_prob,warning_prob,gate,multiplier,extra_increment,calibrated_decision,calibrated_raw,calibrated_target
1536,1791,734359.707846493,734359.709036227,0.1718894401565194,MultiplierEventPGRGRU_seed42,42,32,13,train,0.1718894392251968,1.0,0.997295081615448,0.0,0.0027049113996326,0.0,0.0011018066434189,0.0,0.0,0.0,0.0,0.233600839972496,0.4150569438934326,0.0079020448029041,0.0478956066071987,1.1132948398590088,0.0,0,0,0
1664,1919,734359.708443542,734359.709633113,0.1862147049978375,MultiplierEventPGRGRU_seed42,42,32,14,train,0.1862147003412246,1.0,0.9961915612220764,0.0,0.0038084452971816,0.0,0.0011035340139642,0.0,0.0,0.0,0.0,0.2273405492305755,0.4162156283855438,0.0071909585967659,0.0475677326321601,1.115040302276611,0.0,0,0,0
1792,2047,734359.709040868,734359.710230949,0.2005627686157822,MultiplierEventPGRGRU_seed42,42,32,15,train,0.2005627751350402,1.0,0.995084285736084,0.0,0.0049156975001096,0.0,0.001107252202928,0.0,0.0,0.0,0.0,0.216899499297142,0.4048789441585541,0.0067298063077032,0.0442630238831043,1.1187971830368042,0.0,0,0,0
1920,2175,734359.709637755,734359.710829167,0.2149200020357966,MultiplierEventPGRGRU_seed42,42,32,16,train,0.2149199992418289,1.0,0.9945276975631714,0.0,0.0054722833447158,0.0,0.0005565858446061,0.0,0.0,0.0,0.0,0.2091118246316909,0.3936251699924469,0.0066501372493803,0.0414642244577407,1.121745467185974,0.0,0,0,0
2048,2303,734359.710234826,734359.71142787,0.2292888723313808,MultiplierEventPGRGRU_seed42,42,32,17,train,0.2292888760566711,1.0,0.9940109252929688,0.0,0.0059890709817409,0.0,0.0005167874041944,0.0,0.0,0.0,0.0,0.2058525085449218,0.3934985995292663,0.0064897360280156,0.0413838773965835,1.122148513793945,0.0,0,0,0
2176,2431,734359.710834931,734359.712026412,0.2436538813635707,MultiplierEventPGRGRU_seed42,42,32,18,train,0.2436538785696029,1.0,0.9935814142227172,0.0,0.0064185881055891,0.0,0.0004295172984711,0.0,0.0,0.0,0.0,0.2059857994318008,0.404784083366394,0.0061015719547867,0.0437632910907268,1.1206896305084229,0.0,0,0,0
2304,2559,734359.7114325,734359.712623588,0.2579861059784889,MultiplierEventPGRGRU_seed42,42,32,19,train,0.2579860985279083,0.9999355673789978,0.993151605129242,6.443457823479548e-05,0.0068483846262097,6.443457823479548e-05,0.0004297966661397,0.0044957832433283,0.0,0.0,0.0,0.2034496068954467,0.4052184224128723,0.0058655277825891,0.0435150004923343,1.121419906616211,0.0,0,0,0
2432,2687,734359.712031076,734359.71322066,0.272315832786262,MultiplierEventPGRGRU_seed42,42,32,20,train,0.2723158299922943,0.999759554862976,0.9927223920822144,0.0002404585393378,0.0072776256129145,0.000176023953827,0.0004292407538741,0.012283831834793,0.0,0.0,0.0,0.2055146694183349,0.416952520608902,0.0056194607168436,0.0460521019995212,1.119968056678772,0.0,0,0,0
2560,2815,734359.712628218,734359.713817905,0.2866497142240405,MultiplierEventPGRGRU_seed42,42,32,21,train,0.2866497039794922,0.9995219111442566,0.9923279285430908,0.0004780780873261,0.0076720807701349,0.0002376195479882,0.0003944549825973,0.0165774747729301,0.0,0.0,0.0,0.2039203494787216,0.4183734953403473,0.0054121874272823,0.0459636375308036,1.1205755472183228,0.0,0,0,0
2688,2943,734359.71322669,734359.714414618,0.3009708244353533,MultiplierEventPGRGRU_seed42,42,32,22,train,0.3009708225727081,0.9992442727088928,0.9919318556785583,0.0007557347416877,0.0080681731924414,0.0002776566834654,0.0003960922767873,0.0193879306316375,0.0,0.0,0.0,0.194954976439476,0.3971864879131317,0.0055010169744491,0.040763571858406,1.125225305557251,0.0,0,0,0
2816,3071,734359.713822535,734359.715011817,0.3153036022558808,MultiplierEventPGRGRU_seed42,42,32,23,train,0.3153035938739776,0.9989405870437622,0.9915357232093812,0.0010594156337901,0.0084643019363284,0.0003036808047909,0.0003961291222367,0.0211878549307584,0.0,0.0,0.0,0.1934863030910492,0.3962911069393158,0.0055190930142998,0.0406485386192798,1.1253299713134766,0.0,0,0,0
2944,3199,734359.714420359,734359.715609028,0.3296366650611162,MultiplierEventPGRGRU_seed42,42,32,24,train,0.329636663198471,0.9986199736595154,0.9911401867866516,0.0013800121378153,0.0088598057627677,0.0003205965040251,0.0003955036518163,0.0223676208406686,0.0,0.0,0.0,0.1952090114355087,0.4069606065750122,0.0053132204338908,0.0429665073752403,1.1235531568527222,0.0,0,0,0
3072,3327,734359.715016458,734359.71620787,0.3440088741481304,MultiplierEventPGRGRU_seed42,42,32,25,train,0.3440088629722595,0.99828839302063,0.9907445907592772,0.0017116038361564,0.0092554138973355,0.000331591698341,0.0003956086875405,0.0230717286467552,0.0,0.0,0.0,0.1945160329341888,0.4076799154281616,0.0052147405222058,0.0429109185934066,1.1238529682159424,0.0,0,0,0
3200,3455,734359.715613634,734359.716803773,0.3583105439320206,MultiplierEventPGRGRU_seed42,42,32,26,train,0.3583105504512787,0.9980562329292296,0.9906912446022034,0.0019437785958871,0.0093087665736675,0.0002321748179383,5.3351966926129535e-05,0.0162341054528951,0.0,0.0,0.0,0.1976986229419708,0.418998658657074,0.0050556259229779,0.0454139150679111,1.122181415557861,0.0,0,0,0
3328,3583,734359.716211065,734359.717401736,0.3726616557687521,MultiplierEventPGRGRU_seed42,42,32,27,train,0.3726616501808166,0.997888684272766,0.9906378388404846,0.0021113324910402,0.0093621350824832,0.0001675538369454,5.336897447705269e-05,0.0116753205657005,0.0,0.0,0.0,0.1968727260828018,0.4202680289745331,0.0049231857992708,0.045366033911705,1.1225171089172363,0.0,0,0,0
3456,3711,734359.716808414,734359.717997801,0.3869672175496816,MultiplierEventPGRGRU_seed42,42,32,28,train,0.3869672119617462,0.9977630972862244,0.9905843138694764,0.0022368826903402,0.0094157066196203,0.0001255501993,5.357180270948447e-05,0.0087763210758566,0.0,0.0,0.0,0.1885391473770141,0.3994926810264587,0.0050524757243692,0.0404160320758819,1.126805305480957,0.0,0,0,0
3584,3839,734359.71740559,734359.718596435,0.4013344338163733,MultiplierEventPGRGRU_seed42,42,32,29,train,0.4013344347476959,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,9.824783774092792e-05,5.357334885047749e-05,0.0068383351899683,0.0,0.0,0.0,0.1877049207687378,0.3985004425048828,0.0050958688370883,0.0403405092656612,1.1268157958984375,0.0,0,0,0
3712,3967,734359.718002419,734359.719192303,0.4156352654099464,MultiplierEventPGRGRU_seed42,42,32,30,train,0.4156352579593658,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1942275017499923,0.4195317029953003,0.0048657893203198,0.0451353564858436,1.1231107711791992,0.0,0,0,0
3840,4095,734359.718599653,734359.719789144,0.4299594489857554,MultiplierEventPGRGRU_seed42,42,32,31,train,0.4299594461917877,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1903419941663742,0.4100748598575592,0.0048200301826,0.042594064027071,1.125389814376831,0.0,0,0,0
3968,4223,734359.719196933,734359.720386412,0.4442938808351755,MultiplierEventPGRGRU_seed42,42,32,32,train,0.4442938864231109,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1867158859968185,0.3994477987289428,0.0049617295153439,0.0402626246213912,1.1273900270462036,0.0,0,0,0
4096,4351,734359.719794931,734359.720985312,0.4586674813181162,MultiplierEventPGRGRU_seed42,42,32,33,train,0.4586674869060516,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1889583468437194,0.4096129536628723,0.0048232837580144,0.0424837917089462,1.1255306005477903,0.0,0,0,0
4224,4479,734359.720391042,734359.721581238,0.4729697043076157,MultiplierEventPGRGRU_seed42,42,32,34,train,0.4729697108268738,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1930859684944152,0.4210877120494842,0.0047111576423048,0.0450580418109893,1.1236703395843506,0.0,0,0,0
4352,4607,734359.72098853,734359.722178299,0.4872991684824228,MultiplierEventPGRGRU_seed42,42,32,35,train,0.4872991740703583,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1887814402580261,0.4114030301570892,0.0046959426254034,0.0424747616052627,1.1259069442749023,0.0,0,0,0
4480,4735,734359.721585891,734359.722775718,0.5016372241079807,MultiplierEventPGRGRU_seed42,42,32,36,train,0.5016372203826904,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1849696934223175,0.4005523920059204,0.0048357667401432,0.0401297099888324,1.12788724899292,0.0,0,0,0
4608,4863,734359.722184039,734359.723373206,0.5159769365563989,MultiplierEventPGRGRU_seed42,42,32,37,train,0.5159769654273987,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1914986073970794,0.4213045835494995,0.0046331561170518,0.0448861867189407,1.124104619026184,0.0,0,0,0
4736,4991,734359.722780359,734359.723971343,0.5303322253748775,MultiplierEventPGRGRU_seed42,42,32,38,train,0.5303322076797485,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1921249330043792,0.422672301530838,0.0045590559020638,0.0449492521584034,1.1242402791976929,0.0,0,0,0
4864,5119,734359.723379259,734359.724567743,0.5446458254009485,MultiplierEventPGRGRU_seed42,42,32,39,train,0.5446458458900452,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1841924786567688,0.4020200669765472,0.0047286138869822,0.0400971211493015,1.1283389329910278,0.0,0,0,0
4992,5247,734359.723975232,734359.725166736,0.5590216582641006,MultiplierEventPGRGRU_seed42,42,32,40,train,0.5590216517448425,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1836202889680862,0.4011299610137939,0.0047964118421077,0.0400537587702274,1.128234624862671,0.0,0,0,0
5120,5375,734359.724572384,734359.725762975,0.5733313942328095,MultiplierEventPGRGRU_seed42,42,32,41,train,0.5733314156532288,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1905836910009384,0.4221089482307434,0.0045968648046255,0.0448415093123912,1.12446391582489,0.0,0,0,0
5248,5503,734359.725169954,734359.726360012,0.5876602800562978,MultiplierEventPGRGRU_seed42,42,32,42,train,0.5876602530479431,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1866876780986786,0.4126089811325073,0.004587551113218,0.0423099249601364,1.126603364944458,0.0,0,0,0
5376,5631,734359.725767523,734359.726957477,0.6019994420930743,MultiplierEventPGRGRU_seed42,42,32,43,train,0.6019994616508484,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1829750388860702,0.4020642042160034,0.0047333939000964,0.040018368512392,1.1284918785095217,0.0,0,0,0
5504,5759,734359.72636581,734359.727555023,0.6163405459374189,MultiplierEventPGRGRU_seed42,42,32,44,train,0.6163405179977417,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1895647048950195,0.4226610660552978,0.0045527196489274,0.0447230711579322,1.1247079372406006,0.0,0,0,0
5632,5887,734359.726962118,734359.728152558,0.6306813843548298,MultiplierEventPGRGRU_seed42,42,32,45,train,0.6306813955307007,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1900236159563064,0.4238300025463104,0.0044876155443489,0.0447533130645751,1.1248098611831665,0.0,0,0,0
5760,6015,734359.727561065,734359.728749745,0.6450138716027141,MultiplierEventPGRGRU_seed42,42,32,46,train,0.6450138688087463,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.182362824678421,0.403590053319931,0.0046576759777963,0.0399995520710945,1.128816843032837,0.0,0,0,0
5888,6143,734359.728157118,734359.729347315,0.6593555537983775,MultiplierEventPGRGRU_seed42,42,32,47,train,0.6593555808067322,0.9976648688316344,0.9905307292938232,0.0023351304698735,0.0094692800194025,0.0,0.0,0.0,0.0,0.0,0.0,0.1820790320634842,0.4024911522865295,0.0047260294668376,0.0399657562375068,1.128766417503357,0.0,0,0,0
6016,6271,734359.728755521,734359.729945,0.6736999936401844,MultiplierEventPGRGRU_seed42,42,32,48,train,0.6736999750137329,0.9976648688316344,0.9891912937164308,0.0023351304698735,0.0108086979016661,0.0,0.0013394174166023,0.0,0.0,0.0,0.0,0.1848213672637939,0.4125755429267883,0.0046135406009852,0.0421537496149539,1.1269021034240725,0.0,0,0,0
6144,6399,734359.729351933,734359.730542627,0.6880430420860648,MultiplierEventPGRGRU_seed42,42,32,49,train,0.6880430579185486,0.9968526363372804,0.9871018528938292,0.0031473773997277,0.0128981377929449,0.0008122469880618,0.0020894398912787,0.0566300079226493,0.0,0.0,0.0,0.1898069828748703,0.4234411418437958,0.004557623527944,0.0447137430310249,1.1250057220458984,0.0,0,0,0
6272,6527,734359.72994963,734359.731140324,0.7023877697065473,MultiplierEventPGRGRU_seed42,42,32,50,train,0.7023877501487732,0.995344877243042,0.9849734306335448,0.0046551139093935,0.0150265730917453,0.0015077366260811,0.0021284352988004,0.1051073744893074,0.0,0.0,0.0,0.1905108094215393,0.4243717789649963,0.0045567951165139,0.0447122156620025,1.1251139640808103,0.0,0,0,0
6400,6655,734359.730548738,734359.731737523,0.7167205447331071,MultiplierEventPGRGRU_seed42,42,32,51,train,0.7167205214500427,0.993600368499756,0.9825071692466736,0.0063996179960668,0.0174928344786167,0.0017445037374272,0.0024662613868713,0.1217143014073371,0.0,0.0,0.0,0.1822939813137054,0.4042614996433258,0.0047965282574296,0.0398374199867248,1.1291298866271973,0.0,0,0,0
6528,6783,734359.731144896,734359.732335185,0.7310644341632724,MultiplierEventPGRGRU_seed42,42,32,52,train,0.7310644388198853,0.9916998744010924,0.980034589767456,0.0083001302555203,0.0199653897434473,0.0019005120266228,0.0024725547991693,0.1324962824583053,0.0,0.0,0.0,0.1811194717884063,0.4034781157970428,0.0049116453155875,0.0397790297865867,1.128895878791809,0.0,0,0,0
6656,6911,734359.731742176,734359.732932882,0.7454091617837548,MultiplierEventPGRGRU_seed42,42,32,53,train,0.7454091906547546,0.9896664023399352,0.9774693250656128,0.0103335957974195,0.0225306488573551,0.0020334660075604,0.0025652591139078,0.1417570263147354,0.0,0.0,0.0,0.1879142373800277,0.4244462847709656,0.0047379811294376,0.0446105934679508,1.1249258518218994,0.0,0,0,0
6784,7039,734359.732339792,734359.733530139,0.7597433282062411,MultiplierEventPGRGRU_seed42,42,32,54,train,0.759743332862854,0.9875323176383972,0.9748537540435792,0.0124676786363124,0.0251462738960981,0.0021340826060622,0.0026156259700655,0.1488808244466781,0.0,0.0,0.0,0.1839303821325302,0.4152816534042358,0.0047647845931351,0.0420820787549018,1.1269676685333252,0.0,0,0,0
6912,7167,734359.732937454,734359.734127732,0.7740855608135462,MultiplierEventPGRGRU_seed42,42,32,55,train,0.7740855813026428,0.9853070974349976,0.9721509218215942,0.0146928736940026,0.0278490986675024,0.0022251955233514,0.0027028245385736,0.1551498621702194,0.0,0.0,0.0,0.1798385083675384,0.4046376943588257,0.0049547236412763,0.0397425815463066,1.1288079023361206,0.0,0,0,0
7040,7295,734359.733534757,734359.734725359,0.7884286092594266,MultiplierEventPGRGRU_seed42,42,32,56,train,0.7884286046028137,0.9829915761947632,0.969357430934906,0.0170084070414304,0.0306425653398036,0.0023155326489359,0.0027934659738093,0.161439374089241,0.0,0.0,0.0,0.1869764477014541,0.425257533788681,0.0047893747687339,0.0445672012865543,1.1249003410339355,0.0,0,0,0
7168,7423,734359.734132373,734359.735322998,0.8027719454839826,MultiplierEventPGRGRU_seed42,42,32,57,train,0.8027719259262085,0.9805941581726074,0.9664841890335084,0.0194058418273925,0.0335158109664917,0.0023974361829459,0.0028732465580105,0.1671463400125503,0.0,0.0,0.0,0.1829294264316558,0.416104644536972,0.0048177801072597,0.0420368239283561,1.1269649267196655,0.0,0,0,0
7296,7551,734359.734729988,734359.735920764,0.8171183299273252,MultiplierEventPGRGRU_seed42,42,32,58,train,0.8171183466911316,0.9783360362052916,0.964227259159088,0.0216639898717403,0.0357727669179439,0.0022581473458558,0.0022569552529603,0.1574018448591232,0.0,0.0,0.0,0.1789624541997909,0.4055458605289459,0.0050063566304743,0.0397428981959819,1.128777027130127,0.0,0,0,0
7424,7679,734359.735327627,734359.736518681,0.8314683381468058,MultiplierEventPGRGRU_seed42,42,32,59,train,0.8314683437347412,0.9760510921478271,0.9616010785102844,0.0239488985389471,0.0383989289402961,0.0022849086672067,0.0026261617895215,0.1592269986867904,0.0,0.0,0.0,0.1858379244804382,0.4260589480400085,0.0048332731239497,0.044528417289257,1.1248843669891355,0.0,0,0,0
7552,7807,734359.73592537,734359.737115972,0.8458033204078674,MultiplierEventPGRGRU_seed42,42,32,60,train,0.8458033204078674,0.973742127418518,0.9589484930038452,0.0262578576803207,0.0410514771938324,0.0023089579772204,0.0026525482535362,0.1610715538263321,0.0,0.0,0.0,0.1816289871931076,0.4165187776088714,0.0048503992147743,0.0419177673757076,1.1270079612731934,0.0,0,0,0
7680,7935,734359.736523299,734359.737713877,0.8601530408486724,MultiplierEventPGRGRU_seed42,42,32,61,train,0.8601530194282532,0.9714083075523376,0.9562662839889526,0.0285916738212108,0.0437337420880794,0.0023338163737207,0.0026822641957551,0.1626384556293487,0.0,0.0,0.0,0.1811024695634842,0.4165206551551819,0.0048669576644897,0.0418871790170669,1.1270095109939575,0.0,0,0,0
7808,8063,734359.737120637,734359.738312581,0.8745219362899661,MultiplierEventPGRGRU_seed42,42,32,62,train,0.8745219111442566,0.9690583348274232,0.9535886645317078,0.0309416484087705,0.0464113131165504,0.002349974354729,0.0026775728911161,0.163545936346054,0.0,0.0,0.0,0.1854458600282669,0.4271376729011535,0.0048133856616914,0.0444672256708145,1.1250383853912354,0.0,0,0,0
7936,8191,734359.737719931,734359.738909421,0.8888460975140333,MultiplierEventPGRGRU_seed42,42,32,63,train,0.8888460993766785,0.9666925072669984,0.9508844614028932,0.0333074703812599,0.0491155534982681,0.0023658238351345,0.0027042403817176,0.1651631742715835,0.0,0.0,0.0,0.1773750633001327,0.4069177210330963,0.0050198566168546,0.0396139770746231,1.128997802734375,0.0,0,0,0
8064,8319,734359.738316481,734359.739507431,0.9031983381137252,MultiplierEventPGRGRU_seed42,42,32,64,train,0.9031983613967896,0.9645155668258668,0.9488261342048644,0.0354844368994236,0.0511738434433937,0.0021769651211798,0.0020582878496497,0.1516812145709991,0.0,0.0,0.0,0.180076315999031,0.4165518581867218,0.0049405000172555,0.0418237261474132,1.1270713806152344,0.0,0,0,0
8192,8447,734359.738914039,734359.740104954,0.9175388887524604,MultiplierEventPGRGRU_seed42,42,32,65,train,0.91753888130188,0.9624500870704652,0.946731686592102,0.0375499129295349,0.0532683208584785,0.0020654760301113,0.0020944771822541,0.1440304517745971,0.0,0.0,0.0,0.1799076646566391,0.4171915054321289,0.0049229031428694,0.0418868102133274,1.1270177364349363,0.0,0,0,0
8320,8575,734359.739512049,734359.740702836,0.931888055987656,MultiplierEventPGRGRU_seed42,42,32,66,train,0.9318880438804626,0.9605126976966858,0.9448131322860718,0.0394873172044754,0.0551868490874767,0.0019374029943719,0.001918529625982,0.1350184977054596,0.0,0.0,0.0,0.1765289306640625,0.4066343903541565,0.0050925677642226,0.0396245643496513,1.1288418769836426,0.0,0,0,0
8448,8703,734359.74011081,734359.741300787,0.946238880045712,MultiplierEventPGRGRU_seed42,42,32,67,train,0.9462388753890992,0.9586175084114076,0.9427692890167236,0.0413824655115604,0.0572306849062442,0.0018951492384076,0.0020438372157514,0.132058560848236,0.0,0.0,0.0,0.1835125237703323,0.427440345287323,0.0048857326619327,0.0443966910243034,1.1250427961349487,0.0,0,0,0
8576,8831,734359.740707465,734359.741898646,0.960587496869266,MultiplierEventPGRGRU_seed42,42,32,68,train,0.9605875015258788,0.9568046927452089,0.9408982396125792,0.04319529235363,0.0591017603874206,0.0018128273077309,0.0018710759468376,0.1263416111469268,0.0,0.0,0.0,0.1799296885728836,0.4177712500095367,0.0049043116159737,0.0418206676840782,1.1271917819976809,0.0,0,0,0
8704,8959,734359.741305336,734359.742496817,0.97494360152632,MultiplierEventPGRGRU_seed42,42,32,69,train,0.9749435782432556,0.954940140247345,0.9386882185935974,0.0450598411262035,0.0613117776811122,0.0018645474920049,0.0022100151982158,0.1298783719539642,0.0,0.0,0.0,0.1793616414070129,0.4178321957588196,0.0049154129810631,0.0417795404791832,1.1272149085998535,0.0,0,0,0
8832,9087,734359.741903299,734359.743094745,0.9892938723787664,MultiplierEventPGRGRU_seed42,42,32,70,train,0.9892938733100892,0.9531025290489196,0.9366731643676758,0.0468974560499191,0.0633268132805824,0.0018376167863607,0.0020150374621152,0.1280544996261596,1.0,0.0,0.0,0.1792037785053253,0.4180701673030853,0.0049221301451325,0.0418074093759059,1.1272287368774414,0.0,0,0,0
8960,9215,734359.74250147,734359.743692801,1.003647216595709,MultiplierEventPGRGRU_seed42,42,32,71,train,1.0036472082138062,0.9511412382125854,0.934199333190918,0.0488587655127048,0.065800666809082,0.0019613078329712,0.0024738502688705,0.1366446614265442,1.0,0.0,0.0,0.1756744384765625,0.4072352051734924,0.0051151388324797,0.0394993498921394,1.1290850639343262,0.0,0,0,0
9088,9343,734359.743100521,734359.744292245,1.0180338732898235,MultiplierEventPGRGRU_seed42,42,32,72,train,1.0180338621139526,0.9479462504386902,0.9280155897140504,0.0520537458360195,0.0719844102859497,0.0031949810218065,0.0061837467364966,0.2220794558525085,1.0,0.0,0.0,0.1784132421016693,0.4173157811164856,0.0050498540513217,0.0416997820138931,1.127169132232666,0.0,0,0,0
9216,9471,734359.743697454,734359.744889259,1.0323622087016702,MultiplierEventPGRGRU_seed42,42,32,73,train,1.0323622226715088,0.9436641931533812,0.9209253191947936,0.056335799396038,0.0790746882557869,0.0042820526286959,0.0070902765728533,0.2988520562648773,1.0,0.0,0.0,0.1849045753479004,0.4275527596473694,0.0051358696073293,0.044335700571537,1.1252793073654177,0.0,0,0,0
9344,9599,734359.744295509,734359.745486956,1.0467069363221526,MultiplierEventPGRGRU_seed42,42,32,74,train,1.0467069149017334,0.938532829284668,0.9133623242378236,0.0614671930670738,0.0866376757621765,0.0051313946023583,0.007562989834696,0.3577198982238769,1.0,0.0,0.0,0.180773913860321,0.4180446267127991,0.0053706215694546,0.0415909998118877,1.127333641052246,0.0,0,0,0
9472,9727,734359.744893831,734359.746084919,1.061058048158884,MultiplierEventPGRGRU_seed42,42,32,75,train,1.0610580444335938,0.932561457157135,0.904860496520996,0.0674385651946067,0.0951394811272621,0.0059713721275329,0.0085018016397953,0.4160912334918976,1.0,0.0,0.0,0.1764589995145797,0.4076646268367767,0.0058474713005125,0.0392168760299682,1.128857970237732,0.0,0,0,0
9600,9855,734359.745491609,734359.746683044,1.075413049198687,MultiplierEventPGRGRU_seed42,42,32,76,train,1.0754131078720093,0.9259859919548036,0.8962056636810303,0.0740140154957771,0.1037943139672279,0.0065754516981542,0.0086548337712883,0.4580599963665008,1.0,0.0,0.0,0.1824008077383041,0.4292929768562317,0.0057828719727694,0.0443337187170982,1.124396562576294,0.0,0,0,0
9728,9983,734359.746089526,734359.747280683,1.089756385423243,MultiplierEventPGRGRU_seed42,42,32,77,train,1.0897563695907593,0.9186989068984984,0.8865103721618652,0.0813010931015014,0.1134895980358123,0.0072870748117566,0.0096952877938747,0.50804603099823,0.0,1.0,0.0,0.1772741675376892,0.4203618466854095,0.0059510436840355,0.0416237339377403,1.1262247562408447,0.0,0,0,0
9856,10111,734359.746687581,734359.747878762,1.1041102800518274,MultiplierEventPGRGRU_seed42,42,32,78,train,1.1041102409362793,0.9100977182388306,0.8740785121917725,0.0899022743105888,0.1259214729070663,0.0086011858657002,0.0124318739399313,0.5992231369018555,0.0,1.0,0.0,0.176795408129692,0.4203477799892425,0.0062278262339532,0.0416058376431465,1.1259043216705322,0.0,0,0,0
9984,10239,734359.747285313,734359.748476528,1.11845666449517,MultiplierEventPGRGRU_seed42,42,32,79,train,1.1184567213058472,0.9001036286354065,0.8599190711975098,0.0998963639140129,0.140080913901329,0.0099940858781337,0.0141594456508755,0.6966274976730347,0.0,1.0,0.0,0.1775161325931549,0.4204106330871582,0.0066817961633205,0.0416767075657844,1.1254714727401731,0.0,0,0,0
10112,10367,734359.747883403,734359.749075104,1.132822489365935,MultiplierEventPGRGRU_seed42,42,32,80,train,1.1328225135803225,0.8891415596008301,0.8455657958984375,0.1108584329485893,0.1544341892004013,0.0109620681032538,0.0143532613292336,0.7630656957626343,0.0,1.0,0.0,0.1783882975578308,0.4202004671096802,0.007333121728152,0.0416776537895202,1.1248855590820312,0.0,0,0,0
10240,10495,734359.748481146,734359.749674363,1.1472047036513686,MultiplierEventPGRGRU_seed42,42,32,81,train,1.1472047567367554,0.8766885995864868,0.8284585475921631,0.1233114153146743,0.1715414822101593,0.0124529870226979,0.0171072948724031,0.8658601641654968,0.0,1.0,0.0,0.1775441914796829,0.4208191931247711,0.0080808699131011,0.041682880371809,1.1238654851913452,0.0,0,0,0
10368,10623,734359.749079641,734359.750270764,1.1615183288231492,MultiplierEventPGRGRU_seed42,42,32,82,train,1.1615183353424072,0.862954318523407,0.8103420734405518,0.1370456516742706,0.1896579265594482,0.0137342354282736,0.0181164555251598,0.9595218300819396,0.0,1.0,0.0,0.1745681911706924,0.4099934995174408,0.0095864301547408,0.0393129512667655,1.1242891550064087,0.0,0,0,0
10496,10751,734359.749677639,734359.750868507,1.1758641600608826,MultiplierEventPGRGRU_seed42,42,32,83,train,1.1758642196655271,0.8481307625770569,0.791467547416687,0.1518692225217819,0.2085324376821518,0.0148235633969306,0.0188745055347681,1.0333011150360107,0.0,1.0,0.0,0.1791365146636963,0.4225655794143677,0.0109258880838751,0.0422438643872737,1.1203749179840088,0.0,0,0,0
10624,10879,734359.750275382,734359.751466481,1.1902155373245478,MultiplierEventPGRGRU_seed42,42,32,84,train,1.1902155876159668,0.831787109375,0.7700387239456177,0.1682129055261612,0.2299612909555435,0.0163436885923147,0.021428856998682,1.138823628425598,0.0,1.0,0.0,0.181730642914772,0.4242266714572906,0.0131110437214374,0.0425517708063125,1.1180205345153809,0.0,0,0,0
10752,11007,734359.750873137,734359.752064549,1.204569169320166,MultiplierEventPGRGRU_seed42,42,32,85,train,1.2045692205429075,0.8133240938186646,0.7450676560401917,0.1866758912801742,0.2549323439598083,0.0184629913419485,0.0249710455536842,1.2862941026687622,0.0,1.0,0.0,0.1842622309923172,0.4265607595443725,0.0164192337542772,0.0429120920598506,1.1148370504379272,0.0,0,0,0
